 ,genotype,time_off_food,bends,omega,tail_touch,food,additive,note,date,plate,transfer_technique,culture_conditons
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,30,1,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,30,1,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,30,2,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,30,2,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,30,1,,N,OP50,,,6/15/2022,271,,none
JB,N2,30,4,,Y,OP50,,,6/15/2022,272,,none
JB,N2,30,2,,Y,OP50,,,6/15/2022,272,,none
JB,N2,30,2,,Y,OP50,,,6/15/2022,272,,none
JB,N2,30,4,,Y,OP50,,,6/15/2022,272,,none
JB,N2,30,3,,Y,OP50,,,6/15/2022,272,,none
JB,N2,30,2,,Y,OP50,,,6/15/2022,272,,none
JB,N2,30,2,,Y,OP50,,,6/15/2022,272,,none
JB,N2,30,2,,Y,OP50,,,6/15/2022,272,,none
JB,N2,30,3,,N,OP50,,,6/15/2022,272,,none
JB,N2,30,2,,Y,OP50,,,6/15/2022,272,,none
JB,N2,30,3,,Y,OP50,,,6/15/2022,273,,none
JB,N2,30,5,,N,OP50,,,6/15/2022,273,,none
JB,N2,30,10,,N,OP50,,,6/15/2022,273,,none
JB,N2,30,2,,Y,OP50,,,6/15/2022,273,,none
JB,N2,30,1,,Y,OP50,,,6/15/2022,273,,none
JB,N2,30,5,,N,OP50,,,6/15/2022,273,,none
JB,N2,30,3,,Y,OP50,,,6/15/2022,273,,none
JB,N2,30,4,,Y,OP50,,,6/15/2022,273,,none
JB,N2,30,4,,Y,OP50,,,6/15/2022,273,,none
JB,N2,30,3,,Y,OP50,,,6/15/2022,273,,none
JB,cest-1.2,30,2,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,2,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,3,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,1,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,4,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,3,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,3,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,1,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,30,1,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,30,3,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,30,3,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,30,3,,N,OP50,,,6/15/2022,275,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,30,3,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,30,1,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,30,4,,Y,OP50,,,6/15/2022,275,,none
JB,lgc-55,30,2,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,30,2,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,30,1,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,30,2,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,30,3,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,30,2,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,30,2,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,30,2,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,30,1,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,30,2,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,30,1,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,30,3,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,30,1,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,30,3,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,30,2,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,30,6,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,30,4,,Y,OP50,,,6/15/2022,277,,none
JB,cest-1.2,5,3,,Y,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,2,,N,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,3,,Y,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,3,,Y,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,2,,Y,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,2,,N,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,4,,Y,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,3,,Y,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,4,,Y,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,3,,Y,OP50,H2O,,6/28/2022,278,,H2O
JB,cest-1.2,5,2,,Y,OP50,H2O,,6/28/2022,279,,H2O
JB,cest-1.2,5,3,,N,OP50,H2O,,6/28/2022,279,,H2O
JB,cest-1.2,5,4,,N,OP50,H2O,,6/28/2022,279,,H2O
JB,cest-1.2,5,2,,Y,OP50,H2O,,6/28/2022,279,,H2O
JB,cest-1.2,5,2,,Y,OP50,H2O,,6/28/2022,279,,H2O
JB,cest-1.2,5,2,,Y,OP50,H2O,,6/28/2022,279,,H2O
JB,cest-1.2,5,2,,Y,OP50,H2O,,6/28/2022,279,,H2O
JB,cest-1.2,5,2,,Y,OP50,H2O,,6/28/2022,279,,H2O
JB,cest-1.2,5,2,,Y,OP50,H2O,,6/28/2022,279,,H2O
JB,cest-1.2,5,3,,N,OP50,H2O,,6/28/2022,279,,H2O
JB,N2,5,4,,N,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,3,,Y,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,4,,Y,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,3,,N,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,3,,Y,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,4,,Y,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,2,,N,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,3,,Y,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,3,,Y,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,2,,Y,OP50,H2O,,6/28/2022,280,,H2O
JB,N2,5,3,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,N2,5,4,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,N2,5,3,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,N2,5,3,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,N2,5,2,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,N2,5,3,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,N2,5,2,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,N2,5,3,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,N2,5,2,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,N2,5,4,,Y,OP50,H2O,,6/28/2022,281,,H2O
JB,tdc-1,5,3,,N,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,2,,Y,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,3,,Y,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,2,,N,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,2,,N,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,2,,N,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,3,,Y,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,1,,N,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,2,,Y,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,2,,N,OP50,H2O,,6/28/2022,282,,H2O
JB,tdc-1,5,3,,N,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,2,,N,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,2,,N,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,4,,Y,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,2,,N,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,2,,N,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,3,,N,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,2,,Y,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,6,,Y,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,2,,N,OP50,H2O,,6/28/2022,283,,H2O
JB,tdc-1,5,3,,N,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,2,,Y,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,2,,Y,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,2,,Y,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,2,,Y,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,2,,Y,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,2,,N,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,1,,N,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,1,,N,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,2,,Y,OP50,TA_4mM,,6/28/2022,284,,TA_4mM
JB,tdc-1,5,2,,N,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,tdc-1,5,2,,N,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,tdc-1,5,1,,Y,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,tdc-1,5,2,,N,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,tdc-1,5,2,,N,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,tdc-1,5,3,,N,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,tdc-1,5,2,,Y,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,tdc-1,5,1,,N,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,tdc-1,5,3,,N,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,tdc-1,5,2,,Y,OP50,TA_4mM,,6/28/2022,285,,TA_4mM
JB,N2,5,1,,Y,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,1,,Y,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,3,,Y,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,2,,Y,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,2,,Y,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,2,,Y,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,1,,Y,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,4,,Y,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,1,,YY,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,4,,Y,OP50,TA_4mM,,6/28/2022,286,,TA_4mM
JB,N2,5,2,,Y,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,N2,5,3,,Y,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,N2,5,2,,Y,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,N2,5,2,,Y,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,N2,5,3,,N,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,N2,5,1,,Y,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,N2,5,3,,Y,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,N2,5,2,,Y,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,N2,5,1,,Y,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,N2,5,3,,Y,OP50,TA_4mM,,6/28/2022,287,,TA_4mM
JB,cest-1.2,5,1,,N,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,2,,N,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,1,,Y,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,2,,N,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,1,,N,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,3,,Y,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,3,,Y,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,3,,Y,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,1,,Y,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,3,,Y,OP50,TA_4mM,,6/28/2022,289,,TA_4mM
JB,cest-1.2,5,1,,N,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,cest-1.2,5,3,,Y,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,cest-1.2,5,1,,Y,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,cest-1.2,5,2,,Y,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,cest-1.2,5,3,,Y,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,cest-1.2,5,2,,Y,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,cest-1.2,5,4,,Y,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,cest-1.2,5,3,,Y,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,cest-1.2,5,2,,Y,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,cest-1.2,5,1,,Y,OP50,TA_4mM,,6/28/2022,290,,TA_4mM
JB,ugt-64,5,4,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,6,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,4,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,291,,
JB,ugt-64,5,4,,,OP50,,,11/7/2022,292,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,292,,
JB,ugt-64,5,2,,,OP50,,,11/7/2022,292,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,292,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,292,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,292,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,292,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,292,,
JB,ugt-64,5,3,,,OP50,,,11/7/2022,292,,
JB,ugt-64,5,2,,,OP50,,,11/7/2022,292,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,4,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,3,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,1,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,3,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,4,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,3,,,OP50,,,11/7/2022,293,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,294,,
JB,cest-1.2,5,4,,,OP50,,,11/7/2022,294,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,294,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,294,,
JB,cest-1.2,5,3,,,OP50,,,11/7/2022,294,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,294,,
JB,cest-1.2,5,1,,,OP50,,,11/7/2022,294,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,294,,
JB,cest-1.2,5,1,,,OP50,,,11/7/2022,294,,
JB,cest-1.2,5,2,,,OP50,,,11/7/2022,294,,
JB,glo-1,5,4,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,1,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,1,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,295,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,296,,
JB,glo-1,5,1,,,OP50,,,11/7/2022,296,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,296,,
JB,glo-1,5,3,,,OP50,,,11/7/2022,296,,
JB,glo-1,5,3,,,OP50,,,11/7/2022,296,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,296,,
JB,glo-1,5,2,,,OP50,,,11/7/2022,296,,
JB,N2,5,3,,,OP50,,,11/7/2022,297,,
JB,N2,5,3,,,OP50,,,11/7/2022,297,,
JB,N2,5,2,,,OP50,,,11/7/2022,297,,
JB,N2,5,3,,,OP50,,,11/7/2022,297,,
JB,N2,5,2,,,OP50,,,11/7/2022,297,,
JB,N2,5,2,,,OP50,,,11/7/2022,297,,
JB,N2,5,4,,,OP50,,,11/7/2022,297,,
JB,N2,5,3,,,OP50,,,11/7/2022,297,,
JB,N2,5,3,,,OP50,,,11/7/2022,297,,
JB,N2,5,3,,,OP50,,,11/7/2022,297,,
JB,N2,5,4,,,OP50,,,11/7/2022,298,,
JB,N2,5,3,,,OP50,,,11/7/2022,298,,
JB,N2,5,3,,,OP50,,,11/7/2022,298,,
JB,N2,5,3,,,OP50,,,11/7/2022,298,,
JB,N2,5,4,,,OP50,,,11/7/2022,298,,
JB,N2,5,3,,,OP50,,,11/7/2022,298,,
JB,N2,5,2,,,OP50,,,11/7/2022,298,,
JB,N2,5,3,,,OP50,,,11/7/2022,298,,
JB,N2,5,4,,,OP50,,,11/7/2022,298,,
JB,N2,5,3,,,OP50,,,11/7/2022,298,,
JB,N2,5,2,,,OP50,,,1/25/2023,299,,
JB,N2,5,2,,,OP50,,,1/25/2023,299,,
JB,N2,5,3,,,OP50,,,1/25/2023,299,,
JB,N2,5,2,,,OP50,,,1/25/2023,299,,
JB,N2,5,3,,,OP50,,,1/25/2023,299,,
JB,N2,5,3,,,OP50,,,1/25/2023,299,,
JB,N2,5,3,,,OP50,,,1/25/2023,299,,
JB,N2,5,4,,,OP50,,,1/25/2023,299,,
JB,N2,5,3,,,OP50,,,1/25/2023,299,,
JB,N2,5,3,,,OP50,,,1/25/2023,299,,
JB,N2,5,4,,,OP50,,,1/25/2023,300,,
JB,N2,5,3,,,OP50,,,1/25/2023,300,,
JB,N2,5,3,,,OP50,,,1/25/2023,300,,
JB,N2,5,3,,,OP50,,,1/25/2023,300,,
JB,N2,5,2,,,OP50,,,1/25/2023,300,,
JB,N2,5,4,,,OP50,,,1/25/2023,300,,
JB,N2,5,3,,,OP50,,,1/25/2023,300,,
JB,N2,5,3,,,OP50,,,1/25/2023,300,,
JB,N2,5,2,,,OP50,,,1/25/2023,300,,
JB,N2,5,3,,,OP50,,,1/25/2023,300,,
JB,trpa-1,5,3,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,3,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,2,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,2,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,1,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,4,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,2,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,2,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,3,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,3,,,OP50,,,1/25/2023,301,,
JB,trpa-1,5,1,,,OP50,,,1/25/2023,302,,
JB,trpa-1,5,2,,,OP50,,,1/25/2023,302,,
JB,trpa-1,5,2,,,OP50,,,1/25/2023,302,,
JB,trpa-1,5,2,,,OP50,,,1/25/2023,302,,
JB,trpa-1,5,1,,,OP50,,,1/25/2023,302,,
JB,trpa-1,5,2,,,OP50,,,1/25/2023,302,,
JB,trpa-1,5,3,,,OP50,,,1/25/2023,302,,
JB,trpa-1,5,3,,,OP50,,,1/25/2023,302,,
JB,trpa-1,5,2,,,OP50,,,1/25/2023,302,,
JB,trpa-1,5,3,,,OP50,,,1/25/2023,302,,
JB,trpa-2,5,1,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,1,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,2,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,4,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,4,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,2,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,3,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,2,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,1,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,3,,,OP50,,,1/25/2023,303,,
JB,trpa-2,5,3,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,3,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,5,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,3,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,3,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,2,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,2,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,2,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,2,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,2,,,OP50,,,1/25/2023,304,,
JB,trpa-2,5,2,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,3,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,4,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,1,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,6,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,3,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,4,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,2,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,5,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,3,,,OP50,,contaminated?,2/6/2023,305,,
JB,trpa-2,5,2,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-2,5,2,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-2,5,4,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-2,5,2,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-2,5,1,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-2,5,3,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-2,5,1,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-2,5,3,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-2,5,1,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-2,5,2,,,OP50,,contaminated?,2/6/2023,306,,
JB,trpa-1,5,2,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,3,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,2,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,3,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,3,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,2,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,5,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,3,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,2,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,6,,,OP50,,contaminated?,2/6/2023,307,,
JB,trpa-1,5,1,,,OP50,,contaminated?,2/6/2023,308,,
JB,trpa-1,5,2,,,OP50,,contaminated?,2/6/2023,308,,
JB,trpa-1,5,3,,,OP50,,contaminated?,2/6/2023,308,,
JB,trpa-1,5,4,,,OP50,,contaminated?,2/6/2023,308,,
JB,trpa-1,5,5,,,OP50,,contaminated?,2/6/2023,308,,
JB,trpa-1,5,3,,,OP50,,contaminated?,2/6/2023,308,,
JB,trpa-1,5,3,,,OP50,,contaminated?,2/6/2023,308,,
JB,trpa-1,5,3,,,OP50,,contaminated?,2/6/2023,308,,
JB,trpa-1,5,2,,,OP50,,contaminated?,2/6/2023,308,,
JB,N2,5,2,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,2,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,2,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,2,,,OP50,,contaminated?,2/6/2023,309,,
JB,N2,5,6,,,OP50,,contaminated?,2/6/2023,310,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,310,,
JB,N2,5,4,,,OP50,,contaminated?,2/6/2023,310,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,310,,
JB,N2,5,2,,,OP50,,contaminated?,2/6/2023,310,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,310,,
JB,N2,5,3,,,OP50,,contaminated?,2/6/2023,310,,
JB,N2,5,4,,,OP50,,contaminated?,2/6/2023,310,,
JB,cest-1.2,5,2,,,OP50,,contaminated?,2/6/2023,311,,
JB,cest-1.2,5,2,,,OP50,,contaminated?,2/6/2023,311,,
JB,cest-1.2,5,2,,,OP50,,contaminated?,2/6/2023,311,,
JB,cest-1.2,5,3,,,OP50,,contaminated?,2/6/2023,311,,
JB,cest-1.2,5,1,,,OP50,,contaminated?,2/6/2023,311,,
JB,cest-1.2,5,1,,,OP50,,contaminated?,2/6/2023,311,,
JB,cest-1.2,5,2,,,OP50,,contaminated?,2/6/2023,311,,
